scenario_id,object_id,min_ttc
scenario_2ae6abcc-53b8-4073-8994-bf0583b12dec,44225,0.374
scenario_419330fc-8195-4542-b9ec-c719be0ad91e,133095,0.374
scenario_1c67ea15-005d-4ea5-8822-c64d61b9caca,75413,0.374
scenario_f5368ed9-1f9e-4ca3-9e23-e6b9cdde333d,48915,0.374
scenario_fbca237c-c1ce-40e6-9b36-fc0b78ca2d22,AV,0.374
scenario_88a399de-6eb3-42b8-bebd-07c6ebf489f8,53408,0.374
scenario_d6d91a7a-74b1-43c4-817f-7741c169178d,50600,0.374
scenario_8e6401c7-569b-4fb4-bddd-d46f36a6759d,7258,0.374
scenario_32a41158-e33f-4805-9c0e-1ba630b3c42e,5266,0.374
scenario_53e1ea51-8483-4d7d-b27d-eb25d3b330b2,111281,0.374
scenario_7733a60d-2201-4960-9982-6c8cb88ba8a8,115114,0.374
scenario_04d19520-c473-4c6a-b2e9-40743b974aba,169881,0.374
scenario_d4702aeb-67c0-45bf-aeaf-a4e2cb60e087,117188,0.374
scenario_7cd23029-4eed-4bd2-8179-3b2a825dd99f,2374,0.374
scenario_db609e7a-0913-4adb-8cb5-7f6f00fd229e,74948,0.374
scenario_6c393a7e-a0f8-4f60-b7a3-d83d9305c619,14420,0.374
scenario_586b71bd-89f4-43ea-9042-2b12e9a34bfa,39679,0.374
scenario_09db9ef6-a329-47b5-b237-d7f9b5532a8d,78869,0.374
scenario_3aeff395-7edf-4540-b04e-dba131618517,4801,0.374
scenario_fbc2f8d8-cc4b-49cc-981a-3c12ba2d8852,4147,0.374
scenario_af0d4463-a5fe-4b9a-8faf-1aa7be9e5e1d,11821,0.374
scenario_c4df882f-b55d-4163-81b3-6d5d2d4c07ef,19359,0.374
scenario_e266bb81-def8-4e64-885a-2888769d3b31,42763,0.374
scenario_996d7a8e-4fe5-4114-a18e-6670b69a2048,229523,0.374
scenario_f93add42-7454-4033-8c5b-ecb20065714c,22190,0.374
scenario_cc809917-4434-4dda-a9ea-f09f225de55f,237120,0.374
scenario_636107cd-0767-47b9-97fe-520ee4c8e0f5,7801,0.374
scenario_f36b320c-d308-40d4-a5ad-b89a7021e2ac,93149,0.374
scenario_e8615cb1-c7d0-4b64-9172-628522946ff0,67893,0.374
scenario_79787334-5657-4c6e-a9a8-8c6f5a609979,AV,0.374
scenario_4ca2906a-34e2-4527-bd67-3e36b3ba5e9b,54790,0.374
scenario_c80422ad-f44f-4a5f-9c06-36548391e98c,32780,0.374
scenario_8a8d0a36-8293-4371-9325-5ac0566296d0,29733,0.374
scenario_939f4325-203a-4a04-be2a-f218db08f8d4,38820,0.374
scenario_f021b033-994a-4d28-a1b8-acfa3b871e4b,22157,0.374
scenario_09f06565-5df7-40b4-a172-0a5afbf15a4e,AV,0.374
scenario_34769587-2923-46f3-8f53-fdddd07c9383,25709,0.374
scenario_7518c091-3d62-4e9d-975d-43c48c779516,20421,0.374
scenario_5cdca926-adbf-4a1b-b9b6-8a17ec1f0609,1074,0.374
scenario_bb4b85d3-b47c-4d16-a785-d79ac7856e84,202255,0.374
scenario_42a66474-27e1-48ca-8759-e055ca72d44f,14820,0.374
scenario_7c3d4f9b-d775-433d-a809-4422efa623f0,136379,0.374
scenario_1ea72d7f-8f51-4687-959b-6d6238b3593c,46137,0.374
scenario_08b73463-9907-4028-9a20-e975d3d41caa,4794,0.374
scenario_67bfcf29-7e85-47b5-b4d6-6e79c3502175,17136,0.374
scenario_d714a4e4-83cb-4d81-88d3-c3fd3bb41da1,73453,0.374
scenario_50f29c5f-0750-4495-9f41-ea58dde9deeb,51332,0.374
scenario_45ec4624-0905-4af8-9e5f-9bd4602d9589,AV,0.374
scenario_7ee7dd32-485e-4341-90a5-4c0e4a2c0c02,65801,0.374
scenario_4ffc5e6b-6d74-4aae-a65f-27bcd87011d5,158237,0.375
scenario_11ad9e29-66d6-4815-aa7f-2ef5f425fdc2,159820,0.375
scenario_525c6e7a-b5ee-48ba-8207-6b1335293874,56740,0.375
scenario_b9b33469-c340-4125-b984-3bbedf8acf3b,18792,0.375
scenario_5a58a726-dedc-4160-97d6-910f5181c088,134632,0.375
scenario_94b53115-fd0c-4a76-95cc-d57469783c0a,74979,0.375
scenario_677dcc88-fb49-4c0e-9665-7b1612a11a2b,43876,0.375
scenario_8846dd60-437e-4ecd-8e25-560ca5d148b3,101944,0.375
scenario_d3016130-f983-47f7-9718-dfcf2bfa5011,114101,0.375
scenario_a93c3421-010d-49ec-86e7-40f2717f93ed,23858,0.375
scenario_065c43e3-63f0-4462-a86f-f31d51c9a4c6,197974,0.375
scenario_6327a13b-0e80-4d45-a9fb-0592d82764d4,128830,0.375
scenario_bb2753da-a0c9-482a-a4c6-d408daa77458,125,0.375
scenario_04d327de-612d-424d-b4d6-53f28e24d719,55250,0.375
scenario_f5092f0d-04c9-491e-8b30-66b8d0d3e239,55354,0.375
scenario_fddfa15d-52b3-47fa-8f37-436b6630a3ea,57245,0.375
scenario_6e000974-81bb-4b04-a676-d4c7182ce352,587,0.375
scenario_6f6d6d7b-d3ef-4474-a2d0-fa3830a75c5b,20570,0.375
scenario_5c89f642-6ce2-4fd3-bfe4-d0c963df5072,18047,0.375
scenario_13c54418-4906-49b3-86cb-520e59867808,91308,0.375
scenario_ae06fd58-0e37-4d95-b29e-794b47a841fe,85612,0.375
scenario_04fcac0a-e2cf-4f87-820a-4edb7e325af1,124979,0.375
scenario_d4e3dd94-8255-445f-9b6e-c0fef1c6f779,33990,0.375
scenario_67355cb6-6d7d-4945-9e66-28af53dedf15,85416,0.375
scenario_21f1f50f-7a35-4348-870a-13adf3929c98,116236,0.375
scenario_a0f8acaf-4ea0-452c-a7b0-7651b0a65896,18047,0.375
scenario_7fba76cb-02e7-48c4-8141-042d2eb34f00,39092,0.375
scenario_a1948cbe-c3dc-469a-b925-e35d7ca4f108,32011,0.375
scenario_779b7707-772e-4e9b-b07d-050f470fbd0c,AV,0.375
scenario_45a08d03-d14f-487c-a978-f5fc45bbfd57,3336,0.375
scenario_1c3c85d3-5304-4c25-8a79-6431b803d658,22274,0.375
scenario_9e36f032-0a9f-4935-9f50-2077e33980d5,96748,0.375
scenario_4af07732-5a61-4085-a358-cfbf718a3211,8757,0.375
scenario_54fdef42-10ea-46a6-b8e2-6a602c866509,47179,0.375
scenario_9769256a-8ac5-4630-b591-e0ef1a82a2b1,17942,0.375
scenario_cac1752d-b0ea-41cb-a98f-15b96c5c2809,69937,0.375
scenario_b44a2224-4b47-4ae2-9d4f-c749d0fb75c2,47179,0.375
scenario_05655dfb-95b3-4c07-9242-0e39f212d35c,132364,0.375
scenario_f5e0a6c3-02d2-418d-9de6-de54306251a6,36300,0.375
scenario_09065bfd-ff99-4559-aa20-56dcf58e9d9e,2254,0.375
scenario_5dbb40a9-4465-4c02-9d20-a3b5c1be13bf,87866,0.375
scenario_3dac6495-2908-41a3-9e44-56451aad475e,3202,0.375
scenario_7f35ec03-d49e-4e94-aaf0-7ea5b5bbb857,79306,0.375
scenario_e39cc87e-72b7-467c-b399-d9d12d2ebac5,22331,0.375
scenario_7113e53c-f1eb-42ba-a4d9-69fb1db7eb5b,33478,0.375
scenario_c25c7243-6bef-43c7-83b2-86feca53e61e,16760,0.375
scenario_ac90fc49-0845-4441-9c22-29a2635943a5,25062,0.375
scenario_a9e0ed9e-65ca-4d65-8bb2-608f4d348958,22162,0.375
scenario_95af2358-86a9-4d7f-82c3-9179ffee04d1,25599,0.375
scenario_e83d4a6c-8799-493f-aff8-bbcd8ac485d7,89333,0.376
scenario_ca8406e0-adf3-4dc1-8a87-994f220733b3,30266,0.376
scenario_f11680ae-5e56-45e5-af7d-c4e454dc40f0,253,0.376
scenario_3a9b2d6c-127b-466b-bfc4-1c11abb102ce,AV,0.376
scenario_62c13c05-7221-45b8-ac6b-78a91185ffa4,6113,0.376
scenario_122220da-f879-4fb6-b4b8-b3e571c94628,63033,0.376
scenario_d3e854ff-dbdc-4c0d-b850-29e6d3f79128,91502,0.376
scenario_242ff221-979c-48b6-ad96-e8646e75857f,8330,0.376
scenario_d34e7040-b1ce-4255-89e8-bbd10ed74127,39772,0.376
scenario_16e0f98c-b069-443d-b765-7990ffb29c34,122462,0.376
scenario_14c48188-4202-424b-8384-6a2bd74de0ce,51070,0.376
scenario_3f836017-2a5f-4cfd-b2d7-181b382cdfb2,142508,0.376
scenario_a2b98185-7c1b-4d52-939e-65c6f8d63e3a,167211,0.376
scenario_9a622577-552f-4f51-9d13-65c638698442,153695,0.376
scenario_e8573ae4-3470-408c-a0c5-6a12d8b89691,138433,0.376
scenario_4061d114-982c-4a49-a89b-c3a60b95eb66,168062,0.376
scenario_9400a398-5f6e-497b-a3b1-2051ea68de23,5565,0.376
scenario_a8f4418b-c181-4ff7-ab90-42b4a6cf4fc8,133813,0.376
scenario_b2f9abf1-e056-4317-bda1-79222febb72c,50001,0.376
scenario_6627f4fa-25f3-4b79-befd-e43873cf1065,1639,0.376
scenario_c9510303-3794-4b1c-a4f7-a9fe5f67c44a,19270,0.376
scenario_bb9ac3b6-fb2d-4696-a23c-a20814f67fe8,6250,0.376
scenario_4eb982cb-2549-4746-a517-ef680549e439,110986,0.376
scenario_76737080-a4b3-473f-bf54-3112e73946f4,110810,0.376
scenario_fe7d3b5e-e5a9-4f3e-8145-de9a81aa558b,135501,0.376
scenario_0ea983f3-b268-447c-be72-a34b5fa8efe3,150727,0.376
scenario_03be8457-8280-4d4d-999d-003edf5b5a20,4280,0.376
scenario_109419b1-bfe2-426b-b3bb-15959a1d1982,173904,0.376
scenario_9c63aad3-19ec-47ec-b95f-345b1c9af06b,14835,0.376
scenario_295a6ea9-db4d-43d5-ab5f-201a3e8c1371,127606,0.376
scenario_1b27a894-2078-47ff-9c4d-5c7fa6e43161,90400,0.376
scenario_16923fb0-f2fd-4090-a5f8-8481ca60bd62,2224,0.376
scenario_f79d4621-e638-4748-96b1-b65eea4a6bc6,182640,0.376
scenario_5b2b37d8-354b-42dd-8e18-c2ad4a59158e,193905,0.376
scenario_9d11d93f-1af9-45f2-acd3-cb3807317701,16947,0.376
scenario_31af0640-9908-47ac-9107-f574143a8713,10072,0.376
scenario_2cb9ce46-a163-444b-91c4-886dbd1204ed,83174,0.376
scenario_c42621dd-160f-4b0f-aedd-e6f127f68a89,1265,0.376
scenario_0414676e-4402-410f-a73a-81f2c0b4ff3e,20899,0.376
scenario_ae27771c-279e-4964-8429-24c5d4db93ac,7084,0.376
scenario_c57cbc79-52db-4eeb-bf7d-28545116a854,1034,0.376
scenario_fc0b95a5-97d3-44a8-b54b-46febbb9aac4,58977,0.376
scenario_d960a811-8a39-44b0-b529-c65eb25230a8,5669,0.376
scenario_7b2f4ce1-9db7-4e66-8e8a-97f4f7ace6d2,10072,0.376
scenario_c5b9220e-ccf6-4ebd-bc2b-f7197dd546f1,49751,0.376
scenario_5d678fa6-c09a-4d6d-b08d-bb5f4f69ef0d,10226,0.376
scenario_32c833d2-29d2-48f5-ad4c-e8dc10a57423,47158,0.376
scenario_db290ff8-7a88-4df2-a457-b84d58550aa8,90730,0.376
scenario_78b6ae67-e992-46be-8d05-529ad299554b,4830,0.376
scenario_386e2a94-1e48-4e65-ae30-f2b454361d49,12593,0.376
scenario_4958db35-c676-4fec-922d-43c94c1698cf,5669,0.376
scenario_f7e88e85-d4ff-4526-a5f7-d48274a57331,35592,0.376
scenario_5be41c91-ee60-4412-b02d-4d107a9c5a8c,143266,0.376
scenario_ecfe7714-0508-486d-ae43-64f1878b2420,135312,0.376
scenario_b72950d6-47c5-461c-ad27-16d6798daa44,82388,0.377
scenario_b749c3c6-b84e-4770-be61-1a91c4b6e099,13413,0.377
scenario_af709f61-ab91-4e67-8d65-c3970fdcce52,13046,0.377
scenario_b0c56d42-e91b-42ca-bbc1-17f80365defe,66304,0.377
scenario_2635f3bd-33b3-4337-8189-c723a214b8c8,133031,0.377
scenario_c884dd4b-1839-41d9-9c08-056f002fe14f,183846,0.377
scenario_e87c5429-d979-4a48-a669-fed90fec81da,24458,0.377
scenario_922d576b-4bcc-4092-b433-f6c0b61ad170,AV,0.377
scenario_811142f1-ed1d-44ab-8051-1e7daa45f31f,AV,0.377
scenario_57f15296-0b4f-4554-b6f2-c3f14273deed,AV,0.377
scenario_1af52059-d3ee-4ee9-9542-3a1284b6aa36,1022,0.377
scenario_54cde7e7-498c-4dce-a02b-e977dff08722,15958,0.377
scenario_9678bbf2-3434-4b67-8122-5f5698164c5e,43063,0.377
scenario_b852ce3a-924d-4587-b524-1c7ddb6ebd6e,11355,0.377
scenario_5351706f-7621-4d2f-bffb-1da41f13ae0b,59155,0.377
scenario_6b7f1d69-6eb4-4aaa-83cd-e89838afd987,105916,0.377
scenario_5714051f-4f3c-46ee-9994-191b29c68d78,158237,0.377
scenario_13644389-de45-45b6-82a1-fcd9e4b0e021,191247,0.377
scenario_2af6ec3e-271d-4902-a010-01913233601b,69430,0.377
scenario_7a721b88-4b91-4d36-abab-e647cc67cd1d,127184,0.377
scenario_fdc9bbfc-8921-448c-9b0c-6f81c85e9916,93356,0.377
scenario_c4530a56-03b4-4617-84d2-1d64e148ca02,18329,0.377
scenario_fe821733-4da2-4fa6-ad0b-3f6819d97a93,25270,0.377
scenario_ddcdc62e-76f0-43d7-b8f5-6b8c6fe81564,164802,0.377
scenario_95ed8026-c6a7-4bf6-b43c-7b245b40e270,43858,0.377
scenario_dbf26d1b-8306-4347-a0a2-36198280f5c3,15852,0.377
scenario_93fe6e78-a552-409e-af45-740b0171ac27,97514,0.377
scenario_131014b2-9a86-473e-a74e-baf9cc1bc604,28319,0.377
scenario_14bf5a1e-3b4d-4d78-a02d-8009eda224aa,117176,0.377
scenario_e6899c25-93d9-4e90-b689-46351a7727f4,14637,0.377
scenario_5cc74650-5d08-48d2-9ae0-45eb894c385f,38958,0.377
scenario_9ab2ed1b-c4af-4b18-9b99-89ddacc42747,30197,0.377
scenario_bb2e5b4b-23cd-432a-9867-6f5ca7e42048,9527,0.377
scenario_e0b17cff-cb0d-4097-b4fa-f10da18c4abf,155227,0.377
scenario_7920a6af-87d2-47a2-8345-f2285a30af4a,30763,0.377
scenario_df8757e7-58a3-41d7-be47-eec75a98ee3b,130038,0.377
scenario_959defb7-33c7-4502-a008-5464f7dad071,6628,0.377
scenario_5a6fed87-3d30-4987-86b7-5a700c59ec69,AV,0.377
scenario_8e368467-3079-4ced-900e-66e7cd8e000a,25884,0.377
scenario_a5b40ff4-1eeb-47cb-860a-7136d742b83f,10291,0.377
scenario_5ee85e19-1354-4032-9eb3-f496f854bb72,112495,0.377
scenario_28679735-07e2-4f28-b1bf-c80f7c00f719,159586,0.377
scenario_90e480cb-70d0-4233-ba97-0d73d641a421,74233,0.377
scenario_d5e6a4a2-937f-4013-b7f4-42889d0f143d,25445,0.377
scenario_91e2c522-4255-48ec-8c11-3614e3164f4c,18329,0.377
scenario_d1d2c4fc-dadb-4d6d-aa75-472faa4e3c39,21441,0.377
scenario_66a4b07e-12d5-4f4b-91cc-4153b6447b85,74923,0.377
scenario_6a681f76-df38-4406-8d17-746ef6898a72,73697,0.377
scenario_8e0366c9-680f-4831-8caf-100ff350d37b,119259,0.377
scenario_567cdaca-b477-42e7-8516-baafac34f531,74382,0.377
scenario_ed3f31b0-4475-42a6-8871-0d792b773232,48709,0.378
scenario_9c67d1d2-a0c1-40bb-b193-527db32639c1,98798,0.378
scenario_0cf65cea-50b8-4fb8-a5f4-2e9cfd804dd3,106345,0.378
scenario_02f760f3-432c-43f2-9ae9-156c5e43e3a6,20114,0.378
scenario_19d110c5-4312-4199-a7fd-4e0bb2e68397,120388,0.378
scenario_05e14895-b838-489f-976a-acd9100f9da2,138289,0.378
scenario_66275c5a-d147-4847-84c4-5632109f322a,32989,0.378
scenario_251925ad-25e8-4e52-acdf-c3d86227a476,45238,0.378
scenario_bab4e163-0c5e-4751-a15b-9b3cb7e1084e,83890,0.378
scenario_7a603fb0-7463-469f-b20e-811eadb4c4a6,6340,0.378
scenario_38211da1-538d-4441-840a-68d28bf02f18,58019,0.378
scenario_044c6b0c-3427-4a35-8a0b-24b6b355b206,35686,0.378
scenario_f05ef2a1-e59e-49e7-8ac5-0c25a644a9f1,112019,0.378
scenario_1345396f-73ad-4c7f-8f2a-2c8fc99b5be7,38116,0.378
scenario_d1baa4ad-5cfd-4d65-9007-069231d06006,8534,0.378
scenario_236dda05-0619-4e09-8bd8-545d05e6bc7a,6657,0.378
scenario_a919a3c2-5839-41e4-8459-221f3aa2fc15,81521,0.378
scenario_9c3c6314-b763-4728-b628-65ded0ab46f0,28541,0.378
scenario_4a477973-fc81-4bae-b665-894112989170,69214,0.378
scenario_9b6ab062-06e1-4cbe-a3a8-1c3b39dfd36a,3327,0.378
scenario_eda7783d-157e-444b-b704-c7b0893a81fd,118151,0.378
scenario_4521b6a0-dcda-4d68-b80b-3986143194e9,7990,0.378
scenario_8f14a1f0-cf2f-4e27-86dd-a62c88ab4ce0,149467,0.378
scenario_805187a8-add2-423f-ae74-5a3eaaa79124,67094,0.378
scenario_0fd46775-9fe8-40d1-ae81-85c46836a7d2,5283,0.378
scenario_8e3b1e9b-ae11-4859-b3fc-a298e41262dd,6971,0.378
scenario_47fc04e7-371f-4d78-b171-9afe2076e9ba,15625,0.378
scenario_dbcd6279-b416-4dae-ab33-d00ba549211a,43431,0.378
scenario_dfaf5c15-3b8a-4ef3-8252-2bc254d20d96,29864,0.378
scenario_b9ee3b4e-aa80-42ae-939b-529f33fb5990,3737,0.378
scenario_f29c802e-ad68-47f4-815e-e7fa9943e72b,4167,0.378
scenario_9828858e-b08f-4754-b62f-286607f65165,6864,0.378
scenario_4406844e-1aaa-4e9d-b4e4-0da51314e295,6688,0.378
scenario_4886a0df-55e4-408e-a449-d2bb12da3310,70050,0.378
scenario_0b5c8f47-774d-48c7-a6a2-60c6edfcd0f2,21103,0.378
scenario_f20b45df-740a-4386-9fad-f7c47fac689a,9840,0.378
scenario_bae4ef0a-7130-48ab-8ec6-040fa00f372d,30788,0.378
scenario_bc8f314f-0683-41cf-910e-798f47df3557,48117,0.378
scenario_682bae54-2368-4e91-bc5a-f6b881038172,168090,0.378
scenario_6d9c14be-fa31-46c3-9f53-40442721cf2c,21253,0.378
scenario_66290f4d-9b3e-4629-8584-a306515f2d11,40854,0.378
scenario_3e999999-0a82-4e00-be7e-c9fc8af8c85c,61458,0.378
scenario_16093935-08f4-483f-afd8-7964804e572e,143464,0.378
scenario_56c121be-46db-4adf-b2ad-31337cfff7c0,67094,0.378
scenario_c87f0ebe-a878-4cc0-b0e8-ec3845c204d2,58400,0.379
scenario_58948c72-0682-4abe-ae0f-5b42e5d31f81,7759,0.379
scenario_9a215a95-c8bc-4ace-b942-9318d1f7e416,82385,0.379
scenario_62769dfe-f70f-4b7e-82c8-4d42cc2fbe4c,11498,0.379
scenario_ac1c0bb1-8261-4495-aa31-d014e284801b,58203,0.379
scenario_dba0b8e5-290f-4a06-9f0e-1f9bbbf0b87b,73815,0.379
scenario_46ad1f39-4f87-48d8-80d2-c7afb34287b0,242,0.379
scenario_0ad4f4b7-eae3-4eef-9874-8bc34e7238fa,11812,0.379
scenario_49dd3235-6657-4276-a1dd-333238dfaf9c,AV,0.379
scenario_57f4c07b-c111-40eb-89bc-a40a1f7dfb36,19243,0.379
scenario_ff37867d-95cc-4d71-acd9-590e71b9fcce,211790,0.379
scenario_93e7b60c-58d7-4c91-8607-1db93af75356,80861,0.379
scenario_ff6dc43b-dd27-4fe4-94b6-5c1b3940daed,39777,0.379
scenario_7c50fa23-80b5-4c07-ac78-a34f2d48e1fe,AV,0.379
scenario_d21872fc-8b14-451f-aca2-8166ce01d32c,88958,0.379
scenario_232fc1c7-402e-46ab-8df7-95d7a2e6f1ee,201937,0.379
scenario_08351740-b4f0-4fba-8ca5-e5af63c5f69f,6514,0.379
scenario_f829f3a3-dbae-4e2c-aed5-021bda3bb321,120642,0.379
scenario_0e39038e-6f98-403d-b7f2-54e14df2e1c6,17356,0.379
scenario_efd0f123-ca53-45d2-9307-a43db2c4995c,44259,0.379
scenario_d078fd98-d61c-4d61-9231-dfdfd3f8ce8f,117102,0.379
scenario_96bea74a-e504-4e27-96f2-08a6e1f82443,32457,0.379
scenario_944754c1-eb38-495d-888c-1f4b2500f3c8,172076,0.379
scenario_d5dcb581-e555-4cef-89d5-0f7e06fd2229,164026,0.379
scenario_d50c559a-25d6-4414-813b-c58c142346b2,89384,0.379
scenario_bc2c0819-1768-420c-ab54-ac58d69e2d45,17,0.379
scenario_fb284003-1010-41b1-978c-4536607a49a4,97967,0.379
scenario_a35e302c-e29b-469c-b976-aa839015d2da,AV,0.379
scenario_705e5ee4-97d8-4764-ab53-46153df8be52,95021,0.379
scenario_61b9cf36-3ac7-4c73-88b2-3b8e20f8d53c,116831,0.379
scenario_c730986a-7c13-4116-b7f6-e15dacf653ad,149855,0.379
scenario_b23d81e2-cd67-4385-84c8-6d09a1bdd435,217536,0.379
scenario_c755a00e-9695-4a2e-9918-17ee933f79ea,10997,0.379
scenario_927eee39-0c40-45ff-b43d-75b5f0fd822a,17004,0.379
scenario_68506aaf-b8b9-4279-b1bf-493792222865,45186,0.379
scenario_2d6b428f-a525-43ee-808e-8f40122f94f6,4637,0.379
scenario_bdd2410a-0e95-413b-8105-da2b192aec7a,AV,0.379
scenario_f3fc2c23-e0d6-4934-a576-f5c9ceb0a3b2,19039,0.379
scenario_bee141f7-67e4-4cfb-9196-d83453326baa,6197,0.379
scenario_ce749c24-83bd-41f4-b7d0-5eebb9c9c49e,96364,0.379
scenario_11988e93-c087-4539-bfa5-e437b81ee09b,7300,0.379
scenario_d02c7a04-3793-45df-b098-59be8d5fff7a,71357,0.379
scenario_73f067db-3dec-4843-a00c-a56761f808bf,105368,0.379
scenario_ce8143e5-227b-458f-8227-98247d6871cb,105384,0.379
scenario_f4bfaaed-826e-4605-ae32-211c6b2b3dec,17413,0.379
scenario_e9679e42-41ab-4d10-8ee4-793d1ce1c868,130674,0.379
scenario_16f7c135-fa99-4d50-b114-750a04e2595b,73809,0.379
scenario_64c51b7f-336e-4482-81c5-136afb0c0d93,17980,0.379
scenario_22df9a11-ee04-42bc-ac14-ec6e6b3c98db,284361,0.379
scenario_97fdabf0-1b3b-41ae-a257-d3d2f602ebb8,12374,0.379
scenario_ea453337-e562-4341-a9e3-3d3db101d4a9,AV,0.379
scenario_cb58aa25-5c16-43ec-8bd1-5c51d064bd5e,78454,0.379
scenario_b62e0949-def8-47db-90fe-1d418e25d558,74425,0.379
scenario_a460b870-36f1-401f-8c30-004397329732,11843,0.379
scenario_b9ca9504-a766-41e1-84d7-9bcc01455e61,6767,0.379
scenario_664d2327-f9f4-4e20-9a26-dccd7ba7ddd8,31110,0.379
scenario_49d7f975-a5d0-4015-b06a-bb192b7308d1,AV,0.38
scenario_dfb75662-2258-4684-90b6-d9b457ebb7b1,8175,0.38
scenario_711a0d9e-4972-4b14-8d93-eff6ef65f3a9,119381,0.38
scenario_82644217-a888-42f3-adbf-79f7099cc058,5160,0.38
scenario_17176f9a-e65d-4ed7-b016-3fced642ce22,23430,0.38
scenario_4a573f15-9de8-4595-afce-306b77a86a12,31537,0.38
scenario_4f69c7cd-6abd-4490-85c1-079a3fafb01b,31821,0.38
scenario_16b7fdd5-0f53-4033-9c0f-83e9b9c8aa87,25210,0.38
scenario_0b82ae67-3a20-4316-a0e5-33ae86a959f6,135274,0.38
scenario_0223ce33-46e1-4b96-84e3-10636573a2b8,199118,0.38
scenario_2f9284a4-0362-42fc-a0db-fbb3b3d51c13,19981,0.38
scenario_74fd3087-6929-46bc-80fe-77e95756e930,62273,0.38
scenario_8ef51ac9-2fd8-4ccc-8cb2-f594d80edfa2,9713,0.38
scenario_1b26e230-1e71-481b-80ae-58edc1975507,31821,0.38
scenario_88002ab5-e896-49f8-b93d-ac3ee290eee2,14656,0.38
scenario_dba34614-e050-482b-9bf6-b19dc561e35f,57723,0.38
scenario_6f57b099-7ffd-4e5c-8d19-7c750ac0e8ab,146422,0.38
scenario_50e924f1-6ca6-435d-8a02-d67279c7cba5,20803,0.38
scenario_097b1286-906f-492a-910c-2fec047ccf61,59841,0.38
scenario_98078011-621d-48cb-9cf7-bb0a0585ac7c,97958,0.38
scenario_7a98a10d-bcfd-4911-ba85-ade6b2b54d01,155582,0.38
scenario_c99a1dd6-981c-49c5-b8a6-ccc1dcc4c7a1,4951,0.38
scenario_85883146-269b-4469-b593-d5fa74929ed3,11860,0.38
scenario_8dcbb5cc-01ab-4c87-a473-ba7d38145516,63636,0.38
scenario_38bdd273-628b-45c9-b454-1e17c4c317d2,47335,0.38
scenario_032c1233-a7b2-4cab-8d59-ee39454fb1be,68051,0.38
scenario_1c9f9d2d-c43c-47e5-bd9a-046574df664a,14121,0.38
scenario_351da138-67fc-4b83-a2e6-e0e0884aca3d,110231,0.38
scenario_f407b623-495c-4e20-bea2-27493646c152,113563,0.38
scenario_808fd98d-d231-416f-aad2-33bfbc00541d,94825,0.38
scenario_3c8b856d-7419-403e-9bca-05e8ca063bdb,154997,0.38
scenario_3c8ae3b3-85d5-4566-8e5a-5d0614856862,6234,0.38
scenario_f3b313c3-e5a7-4854-a089-04ad447d51e2,9696,0.38
scenario_60398201-6b7a-4765-a7e6-9d1339c248c4,15531,0.38
scenario_f81ff97b-322a-4770-8a11-1af5ee1fc3f3,1264,0.38
scenario_40fb424b-2b36-4b41-bc8d-c9ad5fe072e4,AV,0.38
scenario_0e9787e8-6cfe-4dd8-9baa-efc5159532e7,28769,0.38
scenario_e7e4dd7e-2095-4798-a23e-a4f468617937,AV,0.38
scenario_a5bd66fa-52c2-4c44-8b9b-d2f9666e751e,91555,0.38
scenario_f8a325cf-4e71-47fc-b8d5-4d2b5252094c,14866,0.38
scenario_ffc6be8e-697b-446e-ad06-622c5e75ca9e,117481,0.38
scenario_f7c67a08-7d5e-4544-9899-50952984b324,77859,0.38
scenario_6dd8cf1d-f43e-49ab-b033-8b534610a297,70996,0.38
scenario_68c63ee0-25bf-42e6-8a45-c699fbde6158,86802,0.38
scenario_9ba149f9-6f57-4b3f-b830-2c2daf05e635,73490,0.38
scenario_e6d8051f-985f-4fe5-881b-c58efa5969f9,6234,0.38
scenario_83c6580a-245a-4623-86e7-9adc00ef9c57,22326,0.38
scenario_8e4f55de-fdcb-43ea-99df-d2ad1e26cc82,71408,0.381
scenario_375dc40e-a7df-4f54-84da-ca987704b109,217093,0.381
scenario_8845c880-8c08-4ad6-af3e-4be5ef960b76,AV,0.381
scenario_cc58c386-770c-48ce-9d1e-8d638bc5746a,171905,0.381
scenario_858e0e9d-8514-4d6c-81dc-748ebfd2341c,159527,0.381
scenario_5d0786cc-e76c-44b9-ba05-a86aa63ed096,20217,0.381
scenario_27496b67-32ca-4764-9b0d-e16d87a8fd17,7270,0.381
scenario_42a8c18d-f971-4305-9542-17987f708df8,30505,0.381
scenario_767034b8-bc18-4ac6-9a1a-51424ef6e853,32634,0.381
scenario_4990e096-18d7-455d-9b90-5d93dfe29a47,AV,0.381
scenario_64e289ad-7645-4c6c-b26e-cd3bae3369bd,199124,0.381
scenario_c0361b1e-bb9b-4e81-a534-c87879eeb023,AV,0.381
scenario_dcb5a2e4-d67a-498c-873b-de4642e2e040,149451,0.381
scenario_96e7bf84-7e63-436c-b941-9800cea7edbe,4411,0.381
scenario_fbc0e030-67e4-4b87-abe1-7f88561a73dc,67119,0.381
scenario_272a1600-4d67-4b6d-8a34-fb6b8e5d8260,1775,0.381
scenario_e03c187a-6ef4-4ca8-9db8-7335d8595cfb,181864,0.381
scenario_9cd5f428-a99d-48d9-b583-ef4fef65040b,46340,0.381
scenario_4195cee3-ffc9-43ad-89b2-dbd363ce7e37,3472,0.381
